sample,qseqid
CMS002_045c_Rb_S185_L004,NODE_8_length_1835_cov_37.878271
CMS002_045c_Rb_S185_L004,NODE_16_length_650_cov_56.849913
CMS002_045c_Rb_S185_L004,NODE_13_length_889_cov_5.935961
CMS002_045c_Rb_S185_L004,NODE_14_length_869_cov_33.226010
CMS002_045c_Rb_S185_L004,NODE_10_length_1510_cov_35.868109
CMS002_045c_Rb_S185_L004,NODE_11_length_1390_cov_8.908606
CMS002_045c_Rb_S185_L004,NODE_18_length_579_cov_25.021912
CMS001_018_Ra_S14,NODE_6_length_4441_cov_2.021769
CMS001_018_Ra_S14,NODE_1308_length_262_cov_2.367568
CMS001_018_Ra_S14,NODE_5_length_4782_cov_3.865037
CMS001_018_Ra_S14,NODE_7_length_3172_cov_6.000969
CMS001_018_Ra_S14,NODE_26_length_1543_cov_8.057981
CMS001_018_Ra_S14,NODE_231_length_531_cov_5.775330
CMS001_018_Ra_S14,NODE_13_length_2374_cov_3.171093
CMS001_018_Ra_S14,NODE_21_length_1769_cov_98.252364
CMS001_018_Ra_S14,NODE_772_length_298_cov_3.334842
CMS001_018_Ra_S14,NODE_22_length_1640_cov_4.030070
CMS001_018_Ra_S14,NODE_4_length_4948_cov_4.042702
CMS001_018_Ra_S14,NODE_233_length_529_cov_2.422566
CMS001_018_Ra_S14,NODE_96_length_827_cov_68.796000
CMS001_018_Ra_S14,NODE_190_length_583_cov_2.296443
CMS001_018_Ra_S14,NODE_15_length_2207_cov_4.487793
CMS001_018_Ra_S14,NODE_3_length_5023_cov_2.409220
CMS001_018_Ra_S14,NODE_771_length_298_cov_6.190045
CMS001_018_Ra_S14,NODE_25_length_1551_cov_2.175712
CMS001_018_Ra_S14,NODE_8_length_3147_cov_31.853094
CMS001_018_Ra_S14,NODE_28_length_1515_cov_2.361613
CMS001_018_Ra_S14,NODE_19_length_1801_cov_3.366009
CMS001_018_Ra_S14,NODE_14_length_2372_cov_3.792593
CMS001_018_Ra_S14,NODE_754_length_301_cov_3.468750
CMS001_018_Ra_S14,NODE_2_length_5684_cov_3.427323
CMS001_018_Ra_S14,NODE_1_length_10371_cov_9.071595
CMS001_018_Ra_S14,NODE_18_length_1882_cov_5.434349
CMS001_018_Ra_S14,NODE_53_length_1060_cov_2.029502
CMS001_018_Ra_S14,NODE_17_length_2071_cov_22.042628
CMS001_018_Ra_S14,NODE_462_length_380_cov_3.042904
CMS001_018_Ra_S14,NODE_11_length_2441_cov_2.232657
CMS001_018_Ra_S14,NODE_23_length_1596_cov_71.545095
CMS001_018_Ra_S14,NODE_114_length_745_cov_73.534431
CMS001_018_Ra_S14,NODE_193_length_579_cov_8.818725
CMS001_018_Ra_S14,NODE_79_length_911_cov_2.619904
CMS001_018_Ra_S14,NODE_12_length_2392_cov_2.801728
CMS001_005_Ra_S3,NODE_99_length_1804_cov_6.532716
CMS001_005_Ra_S3,NODE_79_length_1918_cov_4.013036
CMS001_005_Ra_S3,NODE_387_length_1184_cov_8.053297
CMS001_005_Ra_S3,NODE_924_length_876_cov_48.765957
CMS001_005_Ra_S3,NODE_350_length_1233_cov_3.973183
CMS001_005_Ra_S3,NODE_75_length_1936_cov_5.068316
CMS001_005_Ra_S3,NODE_7302_length_378_cov_25.318937
CMS001_005_Ra_S3,NODE_151_length_1567_cov_4.184564
CMS001_005_Ra_S3,NODE_1168_length_811_cov_2.397820
CMS001_005_Ra_S3,NODE_524_length_1080_cov_3.064806
CMS001_005_Ra_S3,NODE_37_length_2458_cov_332.439731
CMS001_005_Ra_S3,NODE_526_length_1077_cov_4.528000
CMS001_005_Ra_S3,NODE_345_length_1237_cov_3.156897
CMS001_005_Ra_S3,NODE_3252_length_542_cov_28.245161
CMS001_005_Ra_S3,NODE_208_length_1437_cov_4.341912
CMS001_005_Ra_S3,NODE_1_length_5955_cov_3.041170
CMS001_005_Ra_S3,NODE_606_length_1026_cov_3.885142
CMS001_005_Ra_S3,NODE_336_length_1245_cov_3.392123
CMS001_005_Ra_S3,NODE_10996_length_311_cov_2.307692
CMS001_005_Ra_S3,NODE_286_length_1324_cov_8.643945
CMS001_005_Ra_S3,NODE_377_length_1192_cov_5.884305
CMS001_005_Ra_S3,NODE_512_length_1086_cov_3.957384
CMS001_005_Ra_S3,NODE_2692_length_585_cov_6.263780
CMS001_005_Ra_S3,NODE_44_length_2318_cov_8.033913
CMS001_005_Ra_S3,NODE_609_length_1024_cov_6.918691
CMS001_005_Ra_S3,NODE_369_length_1206_cov_3.798051
CMS001_005_Ra_S3,NODE_5_length_4394_cov_45.491082
CMS001_005_Ra_S3,NODE_264_length_1360_cov_3.752923
CMS001_005_Ra_S3,NODE_14090_length_274_cov_2.223350
CMS001_005_Ra_S3,NODE_4498_length_470_cov_3.183206
CMS001_005_Ra_S3,NODE_139_length_1631_cov_2.053411
CMS001_005_Ra_S3,NODE_4245_length_483_cov_4.716749
CMS001_005_Ra_S3,NODE_38_length_2457_cov_5.847059
CMS001_005_Ra_S3,NODE_600_length_1029_cov_3.343487
CMS001_005_Ra_S3,NODE_206_length_1445_cov_3.591374
CMS001_005_Ra_S3,NODE_5351_length_436_cov_9.693593
CMS001_005_Ra_S3,NODE_251_length_1376_cov_7.560431
CMS001_005_Ra_S3,NODE_94_length_1823_cov_2.475945
CMS001_005_Ra_S3,NODE_8047_length_362_cov_2.161404
CMS001_005_Ra_S3,NODE_585_length_1040_cov_3.201454
CMS001_005_Ra_S3,NODE_409_length_1164_cov_3.508740
CMS001_005_Ra_S3,NODE_217_length_1422_cov_3.922677
CMS001_005_Ra_S3,NODE_189_length_1478_cov_35.006424
CMS001_005_Ra_S3,NODE_49_length_2247_cov_3.047005
CMS001_005_Ra_S3,NODE_22_length_2673_cov_3.005778
CMS001_005_Ra_S3,NODE_294_length_1306_cov_4.786819
CMS001_005_Ra_S3,NODE_188_length_1479_cov_4.242511
CMS001_005_Ra_S3,NODE_489_length_1105_cov_3.255837
CMS001_005_Ra_S3,NODE_349_length_1234_cov_4.675886
CMS001_005_Ra_S3,NODE_279_length_1335_cov_36.505564
CMS001_005_Ra_S3,NODE_576_length_1049_cov_4.473251
CMS001_005_Ra_S3,NODE_119_length_1703_cov_6.161132
CMS001_005_Ra_S3,NODE_339_length_1243_cov_3.404803
CMS001_005_Ra_S3,NODE_358_length_1220_cov_91.011374
CMS001_005_Ra_S3,NODE_7397_length_376_cov_2.010033
CMS001_005_Ra_S3,NODE_383_length_1189_cov_4.225719
CMS001_005_Ra_S3,NODE_133_length_1651_cov_64.935197
CMS001_005_Ra_S3,NODE_327_length_1258_cov_3.096528
CMS001_005_Ra_S3,NODE_6940_length_387_cov_2.480645
CMS001_005_Ra_S3,NODE_599_length_1031_cov_6.006289
CMS001_005_Ra_S3,NODE_420_length_1155_cov_5.115028
CMS001_005_Ra_S3,NODE_14_length_2898_cov_3.164835
CMS001_005_Ra_S3,NODE_490_length_1101_cov_5.695312
CMS001_005_Ra_S3,NODE_253_length_1375_cov_3.125578
CMS001_005_Ra_S3,NODE_169_length_1524_cov_2.577747
CMS001_005_Ra_S3,NODE_238_length_1390_cov_3.387662
CMS001_005_Ra_S3,NODE_250_length_1377_cov_6.729231
CMS001_005_Ra_S3,NODE_13115_length_282_cov_2.097561
CMS001_005_Ra_S3,NODE_64_length_2007_cov_4.915544
CMS001_005_Ra_S3,NODE_215_length_1427_cov_3.814074
CMS001_005_Ra_S3,NODE_231_length_1399_cov_3.493949
CMS001_005_Ra_S3,NODE_10730_length_315_cov_2.159664
CMS001_005_Ra_S3,NODE_555_length_1060_cov_3.301119
CMS001_005_Ra_S3,NODE_10_length_3326_cov_7.447522
CMS001_005_Ra_S3,NODE_540_length_1070_cov_3.896274
CMS001_005_Ra_S3,NODE_205_length_1446_cov_3.054785
CMS001_005_Ra_S3,NODE_13107_length_282_cov_2.839024
CMS001_005_Ra_S3,NODE_328_length_1255_cov_2.426995
CMS001_005_Ra_S3,NODE_112_length_1753_cov_4.127685
CMS001_005_Ra_S3,NODE_187_length_1485_cov_30.394886
CMS001_005_Ra_S3,NODE_3310_length_537_cov_4.397826
CMS001_005_Ra_S3,NODE_15_length_2892_cov_4.066075
CMS001_005_Ra_S3,NODE_59_length_2055_cov_5.505561
CMS001_005_Ra_S3,NODE_19_length_2765_cov_3.939360
CMS001_005_Ra_S3,NODE_2813_length_576_cov_2.042084
CMS001_005_Ra_S3,NODE_56_length_2131_cov_4.083252
CMS001_005_Ra_S3,NODE_98_length_1810_cov_7.280439
CMS001_005_Ra_S3,NODE_302_length_1297_cov_3.294262
CMS001_005_Ra_S3,NODE_28_length_2553_cov_71.270598
CMS001_005_Ra_S3,NODE_40_length_2412_cov_35.837259
CMS001_005_Ra_S3,NODE_212_length_1431_cov_3.066470
CMS001_005_Ra_S3,NODE_325_length_1264_cov_3.594777
CMS001_005_Ra_S3,NODE_152_length_1567_cov_4.170470
CMS001_005_Ra_S3,NODE_2_length_5913_cov_9.152502
CMS001_005_Ra_S3,NODE_35_length_2496_cov_4.961141
CMS001_005_Ra_S3,NODE_630_length_1010_cov_4.640943
CMS001_005_Ra_S3,NODE_357_length_1221_cov_7.540210
CMS001_005_Ra_S3,NODE_77_length_1932_cov_3.629111
CMS001_005_Ra_S3,NODE_557_length_1059_cov_4.513238
CMS001_005_Ra_S3,NODE_375_length_1196_cov_87.554066
CMS001_005_Ra_S3,NODE_71_length_1953_cov_3.200426
CMS001_005_Ra_S3,NODE_475_length_1117_cov_7.423077
CMS001_005_Ra_S3,NODE_1197_length_802_cov_3.558621
CMS001_005_Ra_S3,NODE_317_length_1275_cov_4.293823
CMS001_005_Ra_S3,NODE_282_length_1331_cov_3.967305
CMS001_005_Ra_S3,NODE_1077_length_835_cov_81.494723
CMS001_005_Ra_S3,NODE_126_length_1680_cov_8.478478
CMS001_005_Ra_S3,NODE_168_length_1524_cov_3.038010
CMS001_005_Ra_S3,NODE_265_length_1360_cov_3.380359
CMS001_005_Ra_S3,NODE_144_length_1606_cov_8.847613
CMS001_005_Ra_S3,NODE_242_length_1384_cov_9.582249
CMS001_005_Ra_S3,NODE_12866_length_285_cov_2.548077
CMS001_005_Ra_S3,NODE_121_length_1694_cov_3.238714
CMS001_005_Ra_S3,NODE_273_length_1344_cov_3.565114
CMS001_005_Ra_S3,NODE_427_length_1150_cov_3.849953
CMS001_005_Ra_S3,NODE_619_length_1016_cov_6.112886
CMS001_005_Ra_S3,NODE_443_length_1138_cov_30.980207
CMS001_005_Ra_S3,NODE_510_length_1089_cov_3.430830
CMS001_005_Ra_S3,NODE_639_length_1003_cov_5.355292
CMS001_005_Ra_S3,NODE_487_length_1107_cov_3.540777
CMS001_005_Ra_S3,NODE_3606_length_519_cov_2.131222
CMS001_005_Ra_S3,NODE_9842_length_329_cov_3.761905
CMS001_005_Ra_S3,NODE_18_length_2780_cov_9.064743
CMS001_005_Ra_S3,NODE_12006_length_296_cov_30.105023
CMS001_005_Ra_S3,NODE_58_length_2072_cov_3.189975
CMS001_005_Ra_S3,NODE_332_length_1249_cov_3.141638
CMS001_005_Ra_S3,NODE_4612_length_465_cov_2.809278
CMS001_005_Ra_S3,NODE_34_length_2513_cov_7.462233
CMS001_005_Ra_S3,NODE_310_length_1286_cov_3.371381
CMS001_005_Ra_S3,NODE_260_length_1368_cov_3.342370
CMS001_005_Ra_S3,NODE_115_length_1725_cov_3.200850
CMS001_005_Ra_S3,NODE_463_length_1125_cov_3.184160
CMS001_005_Ra_S3,NODE_143_length_1608_cov_7.013063
CMS001_005_Ra_S3,NODE_635_length_1004_cov_7.687163
CMS001_005_Ra_S3,NODE_5666_length_424_cov_4.988473
CMS001_005_Ra_S3,NODE_590_length_1036_cov_48.489051
CMS001_005_Ra_S3,NODE_384_length_1189_cov_3.463129
CMS001_005_Ra_S3,NODE_344_length_1237_cov_3.181897
CMS001_005_Ra_S3,NODE_447_length_1136_cov_51.119924
CMS001_005_Ra_S3,NODE_6_length_3986_cov_3.542082
CMS001_005_Ra_S3,NODE_426_length_1151_cov_4.675047
CMS001_005_Ra_S3,NODE_3783_length_509_cov_6.402778
CMS001_005_Ra_S3,NODE_204_length_1447_cov_4.197080
CMS001_005_Ra_S3,NODE_13104_length_282_cov_23.429268
CMS001_005_Ra_S3,NODE_572_length_1051_cov_5.706366
CMS001_005_Ra_S3,NODE_27_length_2591_cov_6.811854
CMS001_005_Ra_S3,NODE_396_length_1175_cov_3.023679
CMS001_005_Ra_S3,NODE_224_length_1412_cov_6.403745
CMS001_005_Ra_S3,NODE_199_length_1454_cov_4.986928
CMS001_005_Ra_S3,NODE_16_length_2806_cov_4.642360
CMS001_005_Ra_S3,NODE_603_length_1027_cov_3.302105
CMS001_005_Ra_S3,NODE_400_length_1173_cov_4.190693
CMS001_005_Ra_S3,NODE_5307_length_438_cov_2.340720
CMS001_005_Ra_S3,NODE_246_length_1380_cov_3.914045
CMS001_017_Ra_S6,NODE_28_length_2032_cov_6.986701
CMS001_017_Ra_S6,NODE_57_length_1455_cov_4.022496
CMS001_017_Ra_S6,NODE_19_length_2304_cov_3.076785
CMS001_017_Ra_S6,NODE_148_length_1044_cov_3.753878
CMS001_017_Ra_S6,NODE_23_length_2168_cov_2.166428
CMS001_017_Ra_S6,NODE_4896_length_255_cov_4.825843
CMS001_017_Ra_S6,NODE_46_length_1625_cov_4.124677
CMS001_017_Ra_S6,NODE_2_length_7755_cov_8.396457
CMS001_017_Ra_S6,NODE_33_length_1924_cov_6.288035
CMS001_017_Ra_S6,NODE_24_length_2163_cov_3.711889
CMS001_017_Ra_S6,NODE_74_length_1340_cov_3.904196
CMS001_017_Ra_S6,NODE_21_length_2211_cov_6.064667
CMS001_017_Ra_S6,NODE_1354_length_405_cov_2.600610
CMS001_017_Ra_S6,NODE_3_length_6397_cov_24.691930
CMS001_017_Ra_S6,NODE_548_length_591_cov_2.036965
CMS001_017_Ra_S6,NODE_51_length_1551_cov_62.048168
CMS001_017_Ra_S6,NODE_10_length_3177_cov_56.883548
CMS001_017_Ra_S6,NODE_1130_length_438_cov_2.224377
CMS001_017_Ra_S6,NODE_86_length_1290_cov_7.319868
CMS001_017_Ra_S6,NODE_68_length_1385_cov_3.472477
CMS001_017_Ra_S6,NODE_39_length_1805_cov_94.960648
CMS001_017_Ra_S6,NODE_161_length_1018_cov_3.003188
CMS001_017_Ra_S6,NODE_6_length_4180_cov_2.099439
CMS001_017_Ra_S6,NODE_8_length_3842_cov_9.920584
CMS001_017_Ra_S6,NODE_63_length_1402_cov_3.400000
CMS001_017_Ra_S6,NODE_3664_length_273_cov_2.260204
CMS001_017_Ra_S6,NODE_103_length_1195_cov_3.757603
CMS001_017_Ra_S6,NODE_9_length_3213_cov_9.942921
CMS001_017_Ra_S6,NODE_2778_length_300_cov_2.618834
CMS001_017_Ra_S6,NODE_54_length_1502_cov_30.301053
CMS001_017_Ra_S6,NODE_1_length_10856_cov_40.794044
CMS001_017_Ra_S6,NODE_27_length_2040_cov_2.411105
CMS001_017_Ra_S6,NODE_2866_length_296_cov_2.789954
CMS001_017_Ra_S6,NODE_29_length_2025_cov_8.070329
CMS001_017_Ra_S6,NODE_1879_length_355_cov_3.410072
CMS001_017_Ra_S6,NODE_120_length_1157_cov_3.417593
CMS001_017_Ra_S6,NODE_2386_length_322_cov_6.771429
CMS001_017_Ra_S6,NODE_5_length_4691_cov_9.355223
CMS001_017_Ra_S6,NODE_2080_length_340_cov_2.627376
CMS001_017_Ra_S6,NODE_11_length_3009_cov_9.842428
CMS001_017_Ra_S6,NODE_1624_length_376_cov_2.662207
CMS001_017_Ra_S6,NODE_1100_length_443_cov_4.259563
CMS001_017_Ra_S6,NODE_109_length_1172_cov_3.789954
CMS001_023_Ra_S17,NODE_745_length_360_cov_2.579505
CMS001_023_Ra_S17,NODE_747_length_360_cov_2.558304
CMS001_023_Ra_S17,NODE_241_length_526_cov_32.964365
CMS001_023_Ra_S17,NODE_169_length_594_cov_2.688588
CMS001_023_Ra_S17,NODE_779_length_356_cov_2.537634
CMS001_023_Ra_S17,NODE_333_length_463_cov_22.189119
CMS001_023_Ra_S17,NODE_16_length_1234_cov_5.517718
CMS001_023_Ra_S17,NODE_1684_length_273_cov_5.178571
CMS001_023_Ra_S17,NODE_47_length_850_cov_873.333765
CMS001_023_Ra_S17,NODE_26_length_1002_cov_9.505946
CMS001_023_Ra_S17,NODE_13_length_1535_cov_3.159808
CMS001_023_Ra_S17,NODE_395_length_437_cov_3.475000
CMS001_023_Ra_S17,NODE_22_length_1052_cov_3.386667
CMS001_023_Ra_S17,NODE_759_length_358_cov_4.003559
CMS001_023_Ra_S17,NODE_10_length_1613_cov_3.261068
CMS001_023_Ra_S17,NODE_1713_length_272_cov_2.748718
CMS001_023_Ra_S17,NODE_580_length_387_cov_3.119355
CMS001_023_Ra_S17,NODE_2237_length_258_cov_2.292818
CMS001_023_Ra_S17,NODE_261_length_511_cov_3.479263
CMS001_023_Ra_S17,NODE_1149_length_313_cov_2.059322
CMS001_023_Ra_S17,NODE_11_length_1581_cov_4.819814
CMS001_023_Ra_S17,NODE_159_length_608_cov_2.092279
CMS001_023_Ra_S17,NODE_403_length_435_cov_71.583799
CMS001_023_Ra_S17,NODE_1813_length_269_cov_2.286458
CMS001_023_Ra_S17,NODE_91_length_714_cov_29.794349
CMS001_023_Ra_S17,NODE_157_length_608_cov_6.792844
CMS001_023_Ra_S17,NODE_649_length_376_cov_2.150502
CMS001_023_Ra_S17,NODE_331_length_464_cov_4.405685
CMS001_023_Ra_S17,NODE_425_length_429_cov_2.897727
CMS001_023_Ra_S17,NODE_12_length_1570_cov_4.676490
CMS001_023_Ra_S17,NODE_960_length_334_cov_6.120623
CMS001_023_Ra_S17,NODE_951_length_335_cov_2.802326
CMS001_023_Ra_S17,NODE_1_length_10848_cov_22.294030
CMS001_023_Ra_S17,NODE_1426_length_285_cov_2.096154
CMS001_023_Ra_S17,NODE_32_length_957_cov_5.315909
CMS001_023_Ra_S17,NODE_34_length_918_cov_3.210464
CMS001_023_Ra_S17,NODE_52_length_837_cov_5.810526
CMS001_023_Ra_S17,NODE_1080_length_319_cov_2.413223
CMS001_023_Ra_S17,NODE_1459_length_282_cov_8.360976
CMS002_028a_Rb_S154_L004,NODE_409_length_611_cov_2.644195
CMS002_028a_Rb_S154_L004,NODE_5_length_3863_cov_3.294242
CMS002_028a_Rb_S154_L004,NODE_24_length_1664_cov_9.640832
CMS002_028a_Rb_S154_L004,NODE_52_length_1276_cov_9.013344
CMS002_028a_Rb_S154_L004,NODE_6_length_3741_cov_8.873362
CMS002_028a_Rb_S154_L004,NODE_902_length_451_cov_2.328877
CMS002_028a_Rb_S154_L004,NODE_22_length_1824_cov_4.082999
CMS002_028a_Rb_S154_L004,NODE_26_length_1608_cov_9.344219
CMS002_028a_Rb_S154_L004,NODE_81_length_1099_cov_8.437378
CMS002_028a_Rb_S154_L004,NODE_11_length_2146_cov_5.601257
CMS002_028a_Rb_S154_L004,NODE_80_length_1107_cov_3.205825
CMS002_028a_Rb_S154_L004,NODE_17_length_1940_cov_5.303811
CMS002_028a_Rb_S154_L004,NODE_8_length_2362_cov_6.475274
CMS002_028a_Rb_S154_L004,NODE_94_length_1061_cov_3.449187
CMS002_028a_Rb_S154_L004,NODE_3_length_4954_cov_302.392864
CMS002_028a_Rb_S154_L004,NODE_659_length_509_cov_3.835648
CMS002_028a_Rb_S154_L004,NODE_104_length_1023_cov_3.207188
CMS002_028a_Rb_S154_L004,NODE_1_length_10917_cov_68.326199
CMS002_028a_Rb_S154_L004,NODE_20_length_1866_cov_7.316378
CMS002_028a_Rb_S154_L004,NODE_1020_length_428_cov_2.242165
CMS002_028a_Rb_S154_L004,NODE_3419_length_262_cov_3.156757
CMS002_028a_Rb_S154_L004,NODE_2874_length_274_cov_3.563452
CMS002_028a_Rb_S154_L004,NODE_21_length_1833_cov_8.794419
CMS002_028a_Rb_S154_L004,NODE_42_length_1336_cov_3.532168
CMS002_028a_Rb_S154_L004,NODE_9_length_2259_cov_4.113657
CMS002_028a_Rb_S154_L004,NODE_83_length_1094_cov_6.022616
CMS002_028a_Rb_S154_L004,NODE_71_length_1149_cov_3.290112
CMS002_028a_Rb_S154_L004,NODE_271_length_716_cov_4.037559
CMS002_028a_Rb_S154_L004,NODE_65_length_1163_cov_4.246777
CMS002_028a_Rb_S154_L004,NODE_84_length_1094_cov_5.470010
CMS002_028a_Rb_S154_L004,NODE_91_length_1069_cov_6.125000
CMS002_028a_Rb_S154_L004,NODE_10_length_2173_cov_2.200859
CMS002_028a_Rb_S154_L004,NODE_1119_length_412_cov_3.656716
CMS002_028a_Rb_S154_L004,NODE_2335_length_300_cov_2.713004
CMS002_028a_Rb_S154_L004,NODE_76_length_1127_cov_8.556190
CMS002_028a_Rb_S154_L004,NODE_3930_length_252_cov_2.760000
CMS002_028a_Rb_S154_L004,NODE_4_length_4578_cov_6.921795
CMS002_028a_Rb_S154_L004,NODE_93_length_1067_cov_3.330303
CMS002_028a_Rb_S154_L004,NODE_47_length_1322_cov_3.847390
CMS002_028a_Rb_S154_L004,NODE_89_length_1077_cov_9.137000
CMS002_028a_Rb_S154_L004,NODE_70_length_1150_cov_2.676608
CMS002_028a_Rb_S154_L004,NODE_2_length_7743_cov_5.462432
CMS002_028a_Rb_S154_L004,NODE_480_length_572_cov_2.139394
CMS002_028a_Rb_S154_L004,NODE_15_length_1946_cov_3.846977
CMS002_028a_Rb_S154_L004,NODE_69_length_1150_cov_4.176142
CMS002_028a_Rb_S154_L004,NODE_911_length_450_cov_2.359249
CMS002_028a_Rb_S154_L004,NODE_29_length_1558_cov_52.417961
CMS002_028a_Rb_S154_L004,NODE_88_length_1079_cov_4.847305
CMS002_046b_Rb_S192_L004,NODE_588_length_315_cov_2.201681
CMS002_046b_Rb_S192_L004,NODE_258_length_499_cov_37.132701
CMS002_046b_Rb_S192_L004,NODE_495_length_350_cov_67.366300
CMS002_046b_Rb_S192_L004,NODE_41_length_1153_cov_3.003717
CMS002_046b_Rb_S192_L004,NODE_798_length_266_cov_3.089947
CMS002_046b_Rb_S192_L004,NODE_223_length_542_cov_2.197849
CMS002_046b_Rb_S192_L004,NODE_615_length_304_cov_3.524229
CMS002_046b_Rb_S192_L004,NODE_7_length_2234_cov_4.436718
CMS002_046b_Rb_S192_L004,NODE_865_length_260_cov_3.125683
CMS002_046b_Rb_S192_L004,NODE_24_length_1483_cov_3.422475
CMS002_046b_Rb_S192_L004,NODE_51_length_1046_cov_47.082559
CMS002_046b_Rb_S192_L004,NODE_23_length_1527_cov_3.406897
CMS002_046b_Rb_S192_L004,NODE_660_length_289_cov_2.103774
CMS002_046b_Rb_S192_L004,NODE_202_length_574_cov_2.000000
CMS002_046b_Rb_S192_L004,NODE_96_length_791_cov_2.812325
CMS002_046b_Rb_S192_L004,NODE_621_length_302_cov_2.955556
CMS002_046b_Rb_S192_L004,NODE_20_length_1671_cov_4.584065
CMS002_046b_Rb_S192_L004,NODE_13_length_1929_cov_3.549676
CMS002_046b_Rb_S192_L004,NODE_21_length_1580_cov_3.155689
CMS002_046b_Rb_S192_L004,NODE_264_length_494_cov_201.441247
CMS002_046b_Rb_S192_L004,NODE_43_length_1145_cov_3.589888
CMS002_046b_Rb_S192_L004,NODE_15_length_1788_cov_6.511397
CMS002_046b_Rb_S192_L004,NODE_44_length_1122_cov_3.466986
CMS002_046b_Rb_S192_L004,NODE_557_length_328_cov_2.286853
CMS002_046b_Rb_S192_L004,NODE_30_length_1257_cov_3.544915
CMS002_046b_Rb_S192_L004,NODE_330_length_427_cov_3.054286
CMS002_046b_Rb_S192_L004,NODE_28_length_1322_cov_5.190361
CMS002_046b_Rb_S192_L004,NODE_866_length_260_cov_2.393443
CMS002_046b_Rb_S192_L004,NODE_147_length_649_cov_2.720280
CMS002_046b_Rb_S192_L004,NODE_80_length_881_cov_5.805970
CMS002_046b_Rb_S192_L004,NODE_10_length_2071_cov_3.519559
CMS002_046b_Rb_S192_L004,NODE_332_length_425_cov_2.057471
CMS002_046b_Rb_S192_L004,NODE_57_length_1007_cov_3.004301
CMS002_046b_Rb_S192_L004,NODE_56_length_1013_cov_7.722222
CMS002_046b_Rb_S192_L004,NODE_46_length_1089_cov_4.234190
CMS002_046b_Rb_S192_L004,NODE_22_length_1535_cov_2.741427
CMS002_046b_Rb_S192_L004,NODE_26_length_1409_cov_4.458709
CMS002_046b_Rb_S192_L004,NODE_25_length_1416_cov_3.116505
CMS002_046b_Rb_S192_L004,NODE_52_length_1046_cov_5.078431
CMS002_046b_Rb_S192_L004,NODE_413_length_386_cov_2.362460
CMS002_046b_Rb_S192_L004,NODE_390_length_397_cov_6.021875
CMS002_046b_Rb_S192_L004,NODE_195_length_583_cov_9.442688
CMS002_046b_Rb_S192_L004,NODE_622_length_302_cov_2.000000
CMS002_046b_Rb_S192_L004,NODE_74_length_921_cov_344.478673
CMS002_046b_Rb_S192_L004,NODE_65_length_957_cov_2.173864
CMS002_046b_Rb_S192_L004,NODE_137_length_666_cov_2.230900
CMS002_046b_Rb_S192_L004,NODE_5_length_2598_cov_4.092424
CMS002_046b_Rb_S192_L004,NODE_1_length_3152_cov_757.424065
CMS002_046b_Rb_S192_L004,NODE_14_length_1898_cov_3.550796
CMS002_046b_Rb_S192_L004,NODE_189_length_589_cov_2.142578
CMS002_046b_Rb_S192_L004,NODE_173_length_602_cov_4.889524
CMS002_046b_Rb_S192_L004,NODE_197_length_579_cov_2.171315
CMS002_046b_Rb_S192_L004,NODE_38_length_1206_cov_4.790080
CMS002_046b_Rb_S192_L004,NODE_35_length_1230_cov_3.280139
CMS002_046b_Rb_S192_L004,NODE_55_length_1018_cov_3.443146
CMS002_046b_Rb_S192_L004,NODE_110_length_747_cov_3.082090
CMS001_051_Ra_S8,NODE_3_length_7461_cov_62.964789
CMS001_051_Ra_S8,NODE_87_length_1066_cov_3.635996
CMS001_051_Ra_S8,NODE_31_length_1509_cov_3.208799
CMS001_051_Ra_S8,NODE_5_length_3203_cov_542.757198
CMS001_051_Ra_S8,NODE_7_length_2883_cov_3.014968
CMS001_051_Ra_S8,NODE_53_length_1282_cov_4.078838
CMS001_051_Ra_S8,NODE_32_length_1506_cov_4.112666
CMS001_051_Ra_S8,NODE_64_length_1177_cov_3.824545
CMS001_051_Ra_S8,NODE_43_length_1380_cov_4.959325
CMS001_051_Ra_S8,NODE_48_length_1309_cov_3.353084
CMS001_051_Ra_S8,NODE_1363_length_408_cov_2.927492
CMS001_051_Ra_S8,NODE_45_length_1365_cov_4.461180
CMS001_051_Ra_S8,NODE_14_length_1873_cov_4.486080
CMS001_051_Ra_S8,NODE_10_length_1933_cov_3.504849
CMS001_051_Ra_S8,NODE_86_length_1072_cov_4.486432
CMS001_051_Ra_S8,NODE_58_length_1225_cov_4.507840
CMS001_051_Ra_S8,NODE_70_length_1146_cov_3.370440
CMS001_051_Ra_S8,NODE_105_length_1002_cov_3.252973
CMS001_051_Ra_S8,NODE_9_length_2458_cov_7.986140
CMS001_051_Ra_S8,NODE_4123_length_275_cov_3.116162
CMS001_051_Ra_S8,NODE_88_length_1065_cov_6.537449
CMS001_051_Ra_S8,NODE_21_length_1697_cov_502.946914
CMS001_051_Ra_S8,NODE_95_length_1035_cov_4.011482
CMS001_051_Ra_S8,NODE_83_length_1087_cov_7.090099
CMS001_051_Ra_S8,NODE_568_length_547_cov_2.259574
CMS001_051_Ra_S8,NODE_2_length_7775_cov_34.360223
CMS001_051_Ra_S8,NODE_19_length_1727_cov_4.843030
CMS001_051_Ra_S8,NODE_269_length_706_cov_2.049285
CMS001_051_Ra_S8,NODE_30_length_1550_cov_346.778683
CMS001_051_Ra_S8,NODE_2814_length_317_cov_2.683333
